x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.353,0.52487,-0.90143,0.39711,0.46003,-0.83921,0.41766,0.46448,-0.83858,0.43482,0.47062,-0.83838,0.33835,0.45176,-0.82367,0.32116,0.45015,-0.82251,0.30579,0.44991,-0.82255,0.47158,0.50622,-0.47413,0.30011,0.4792,-0.37541,0.39481,0.59767,-0.76602,0.32037,0.58888,-0.74095,0.64044,0.83828,-0.30737,0.14692,0.87335,-0.16535,0.96674,1.01771,-0.92486,-0.08179,0.97462,-0.50945,0.85838,0.76074,-1.31622,0.07963,0.71125,-0.7534,0.81015,0.59156,-1.4237,0.09125,0.64088,-0.83351,0.74603,0.58184,-1.23664,0.1476,0.6316,-0.66373,0.73622,0.66749,-1.26518,0.16013,0.67995,-0.71792,0.56625,1.65875,-0.14043,0.23829,1.66979,0.14761,0.54248,2.3565,-0.15358,0.22734,2.34204,0.53014,0.52858,2.95302,0.42867,0.21752,2.92759,1.18896,0.53941,3.04762,0.45568,0.20952,3.02439,1.24332,0.47629,3.15695,-0.20613,0.25805,3.13109,0.59877
0.35266,0.5304,-0.85227,0.39707,0.46503,-0.78523,0.41752,0.46825,-0.78471,0.43458,0.4733,-0.78476,0.33837,0.45925,-0.76556,0.32147,0.45744,-0.7645,0.30659,0.45681,-0.76467,0.47157,0.50639,-0.3874,0.30745,0.48001,-0.27341,0.39477,0.6018,-0.70414,0.32067,0.59215,-0.67514,0.64031,0.83681,-0.22128,0.16892,0.85332,-0.08425,0.96333,1.01759,-0.84196,-0.11861,0.88743,-0.59331,0.86089,0.76548,-1.26408,0.11129,0.65062,-1.0156,0.81487,0.60083,-1.39475,0.14659,0.61017,-1.11329,0.74994,0.60339,-1.18735,0.19169,0.61146,-0.93402,0.73653,0.68439,-1.239,0.19805,0.65777,-0.97845,0.56716,1.64154,-0.15055,0.24032,1.65294,0.15723,0.54474,2.32034,-0.26058,0.23442,2.32234,0.52791,0.52934,2.92256,0.17034,0.22701,2.91286,0.96639,0.54333,3.00594,0.18007,0.21628,3.00005,1.00198,0.47722,3.12494,-0.49162,0.26404,3.1129,0.34645
0.3571,0.53741,-0.83957,0.39791,0.47288,-0.76908,0.41778,0.47501,-0.76858,0.43458,0.47874,-0.76878,0.34207,0.46817,-0.75598,0.32571,0.46636,-0.75506,0.31097,0.46582,-0.75531,0.47089,0.50763,-0.3611,0.31093,0.48739,-0.28156,0.39718,0.60862,-0.68648,0.32793,0.60034,-0.66633,0.6404,0.84126,-0.19529,0.17978,0.84772,-0.10055,0.96736,1.02057,-0.83792,-0.06639,0.67718,-0.45742,0.86153,0.77091,-1.21718,0.18768,0.65075,-0.73457,0.81505,0.60918,-1.32884,0.21562,0.56034,-0.78453,0.7523,0.61599,-1.14373,0.24502,0.64355,-0.45685,0.73759,0.68861,-1.18016,0.24454,0.68625,-0.68915,0.56846,1.64257,-0.14312,0.2532,1.65393,0.14842,0.54968,2.31794,-0.08884,0.24364,2.31861,0.51429,0.53487,2.91585,0.4069,0.2374,2.90947,1.00118,0.54721,2.9992,0.42404,0.2266,2.9955,1.04441,0.4954,3.12112,-0.23445,0.279,3.10958,0.3934
0.35843,0.53719,-0.83901,0.39927,0.47255,-0.7692,0.4188,0.47491,-0.76873,0.43544,0.47884,-0.76892,0.34398,0.46754,-0.75629,0.32807,0.46578,-0.75535,0.31395,0.46533,-0.75559,0.47089,0.50785,-0.36535,0.31437,0.48733,-0.28506,0.39947,0.60706,-0.68781,0.33101,0.59823,-0.66768,0.64194,0.84558,-0.19645,0.17693,0.84984,-0.09753,0.96776,1.03415,-0.81764,-0.06553,0.63226,-0.35085,0.86186,0.7716,-1.11993,0.20204,0.61831,-0.08173,0.81525,0.61389,-1.19679,0.27497,0.49261,-0.09538,0.75297,0.623,-1.02391,0.30549,0.53564,0.09726,0.74043,0.69166,-1.07231,0.28697,0.63387,-0.02678,0.56439,1.64943,-0.14561,0.24855,1.65669,0.15099,0.54585,2.32121,-0.09468,0.23831,2.3198,0.49295,0.52775,2.91798,0.42334,0.22884,2.91136,1.08204,0.53831,3.00153,0.44083,0.21842,2.9957,1.13072,0.48896,3.13131,-0.21608,0.27451,3.11464,0.44272
0.35757,0.53687,-1.25805,0.39761,0.47225,-1.20372,0.41737,0.47471,-1.20389,0.43446,0.47873,-1.20473,0.34387,0.46709,-1.17031,0.32804,0.46534,-1.1694,0.31431,0.46486,-1.16951,0.47026,0.50758,-0.72624,0.31673,0.48706,-0.55056,0.39899,0.60689,-1.08147,0.33082,0.59753,-1.03431,0.65434,0.82895,-0.58071,0.18224,0.83812,-0.23079,0.86719,1.14802,-0.84477,-0.06675,0.62848,-0.57281,0.89356,1.46576,-1.0552,0.20649,0.6327,-0.86986,0.93773,1.59301,-1.14796,0.24806,0.58017,-0.97137,0.87458,1.59452,-1.14036,0.30015,0.61178,-0.85001,0.84789,1.55571,-1.06724,0.28231,0.65833,-0.84928,0.56887,1.65961,-0.16254,0.24918,1.66983,0.1672,0.56771,2.32335,0.02484,0.24484,2.32089,0.75556,0.56493,2.91968,0.83655,0.2462,2.9143,1.73494,0.57724,3.00299,0.88071,0.23778,2.99927,1.82212,0.52007,3.14119,0.11928,0.31223,3.13978,1.0775
0.36076,0.535,-1.09844,0.39913,0.47134,-1.04218,0.41844,0.47388,-1.04219,0.43517,0.4779,-1.04272,0.34657,0.46593,-1.02366,0.33081,0.46409,-1.02257,0.31706,0.46332,-1.02279,0.47079,0.50683,-0.6199,0.31754,0.48626,-0.51222,0.40134,0.60218,-0.94187,0.33339,0.59089,-0.91263,0.65327,0.82999,-0.43809,0.1802,0.84041,-0.24735,0.82478,1.19513,-0.55338,-0.01997,1.10312,-0.46902,0.89185,1.54883,-0.99292,0.10161,1.39054,-1.26276,0.9278,1.6803,-1.11226,0.09067,1.51934,-1.41683,0.86405,1.68589,-1.16061,0.16234,1.50124,-1.46406,0.83752,1.64156,-1.03791,0.16588,1.45897,-1.30906,0.56936,1.65489,-0.13269,0.24973,1.65935,0.13809,0.57303,2.31423,-0.0141,0.25159,2.31096,0.42316,0.57378,2.90398,0.6671,0.25319,2.89531,1.06133,0.58828,2.99574,0.70572,0.24728,2.98701,1.10272,0.51855,3.10819,0.09205,0.31181,3.10287,0.37432
0.3652,0.53515,-1.1955,0.40386,0.47214,-1.13575,0.42215,0.47517,-1.13588,0.43831,0.47956,-1.13656,0.35175,0.46563,-1.11859,0.33549,0.46396,-1.11759,0.32156,0.46278,-1.11781,0.47195,0.50706,-0.66175,0.31814,0.48454,-0.56979,0.40377,0.60222,-1.0172,0.33512,0.59068,-0.99178,0.65316,0.84013,-0.45921,0.17478,0.84032,-0.25745,0.78617,1.25358,-0.57828,-0.05247,1.06781,-0.52922,0.80584,1.61567,-0.95726,0.06165,1.23738,-1.37458,0.85424,1.75814,-1.07778,0.06651,1.31427,-1.52459,0.78517,1.75424,-1.14211,0.13148,1.30158,-1.53533,0.76546,1.69923,-0.99759,0.12766,1.28533,-1.40509,0.55889,1.65675,-0.12885,0.23852,1.65861,0.13412,0.56409,2.3153,0.01209,0.2427,2.31176,0.49152,0.56106,2.90663,0.76035,0.24051,2.89686,1.33302,0.57444,2.99779,0.79553,0.23478,2.9877,1.39702,0.49456,3.10945,0.0679,0.29096,3.10445,0.62559
0.37659,0.5354,-1.10291,0.41378,0.47312,-1.0435,0.4305,0.47645,-1.0435,0.44643,0.48089,-1.04402,0.36301,0.46552,-1.02822,0.34646,0.46369,-1.02722,0.33132,0.4627,-1.02742,0.47654,0.50718,-0.61064,0.32205,0.48379,-0.51511,0.41234,0.60215,-0.93887,0.34518,0.59042,-0.91503,0.64456,0.83934,-0.41936,0.17476,0.83712,-0.24881,0.76852,1.2477,-0.44518,0.0054,1.14943,-0.62564,0.78347,1.58007,-0.85692,0.06451,1.27789,-1.70654,0.8252,1.70857,-0.99105,0.07619,1.34763,-1.91426,0.76256,1.70316,-1.07834,0.13506,1.32163,-1.95352,0.74264,1.65476,-0.90541,0.13337,1.30234,-1.75553,0.5522,1.63411,-0.10088,0.23905,1.62677,0.10595,0.55695,2.29141,-0.02154,0.24345,2.27765,0.20704,0.55467,2.88479,0.5772,0.2419,2.86705,0.69967,0.56744,2.97617,0.59236,0.23564,2.9584,0.72657,0.48557,3.07341,-0.11711,0.29095,3.05478,-0.00071
0.3831,0.53507,-1.18863,0.42025,0.47302,-1.11851,0.43717,0.47636,-1.11868,0.45431,0.48086,-1.11934,0.36892,0.46524,-1.10414,0.35254,0.46305,-1.10332,0.33679,0.46176,-1.1036,0.48456,0.50733,-0.61424,0.32366,0.48272,-0.53891,0.41801,0.60141,-1.00055,0.3514,0.58827,-0.98139,0.64414,0.84504,-0.39967,0.17359,0.82563,-0.23611,0.76076,1.28008,-0.46811,-0.09443,1.01995,-0.68602,0.76011,1.61969,-0.76766,0.07148,0.85402,-1.54969,0.78968,1.74974,-0.86716,0.0814,0.98339,-1.71303,0.72953,1.73768,-0.93057,0.13741,0.97959,-1.64636,0.7126,1.68876,-0.80241,0.1367,0.98795,-1.555,0.52995,1.63506,-0.10278,0.21794,1.62854,0.10791,0.52144,2.29201,-0.13889,0.21539,2.28371,0.30302,0.50669,2.88513,0.44777,0.20127,2.87064,0.91343,0.51621,2.97816,0.4637,0.19328,2.96307,0.95419,0.4419,3.08313,-0.28729,0.23102,3.06553,0.21049
0.38683,0.53256,-1.13581,0.42561,0.47062,-1.07235,0.44248,0.47461,-1.07246,0.46009,0.47997,-1.0729,0.37273,0.46191,-1.06391,0.35563,0.45905,-1.06303,0.33894,0.45719,-1.06341,0.49171,0.50731,-0.61345,0.32453,0.47802,-0.5719,0.42129,0.59971,-0.96397,0.35268,0.58468,-0.95025,0.64423,0.85062,-0.37675,0.17121,0.826,-0.30935,0.75888,1.29657,-0.36143,-0.02443,1.1506,-0.45824,0.73252,1.63207,-0.76462,0.06105,1.4019,-1.2867,0.75489,1.76441,-0.89561,0.05517,1.5264,-1.34145,0.69272,1.75343,-0.95507,0.11112,1.51342,-1.33474,0.67714,1.69805,-0.80887,0.11852,1.47147,-1.2276,0.52871,1.64439,-0.08133,0.21776,1.63133,0.08681,0.51751,2.29514,-0.12754,0.2165,2.28706,0.10625,0.49715,2.88963,0.48128,0.19942,2.87146,0.51386,0.5054,2.98766,0.50264,0.19187,2.97111,0.53273,0.42748,3.08425,-0.27446,0.22897,3.07167,-0.17127
0.38703,0.53263,-1.20199,0.42619,0.47059,-1.12699,0.44307,0.47463,-1.12722,0.46041,0.48007,-1.12777,0.37319,0.46185,-1.12453,0.35583,0.45894,-1.12379,0.33909,0.45693,-1.12399,0.49257,0.5074,-0.60507,0.32468,0.47698,-0.57824,0.42144,0.60004,-1.00377,0.35239,0.58471,-0.99957,0.64341,0.85047,-0.37288,0.17056,0.82455,-0.29456,0.76968,1.25868,-0.40143,-0.08887,0.94776,-0.79608,0.75851,1.5832,-0.679,0.06735,0.78726,-1.6305,0.76655,1.71185,-0.77339,0.11084,0.78457,-1.79744,0.69538,1.69763,-0.8345,0.14023,0.83316,-1.72057,0.6819,1.65277,-0.71668,0.13744,0.85039,-1.6299,0.53246,1.64455,-0.08768,0.2203,1.63205,0.09326,0.52213,2.29704,-0.12625,0.22164,2.28947,0.24412,0.49995,2.89098,0.4846,0.21468,2.87589,0.8095,0.50712,2.99023,0.51393,0.20751,2.97333,0.84769,0.42971,3.0899,-0.21378,0.24247,3.07553,0.14238
0.38653,0.52713,-1.18208,0.42566,0.46528,-1.1117,0.44263,0.4695,-1.11194,0.45974,0.47546,-1.11238,0.37229,0.45673,-1.10804,0.35487,0.45438,-1.10731,0.33832,0.45264,-1.10755,0.4922,0.50598,-0.60359,0.32364,0.47446,-0.58266,0.42138,0.59415,-0.99116,0.35171,0.57956,-0.98634,0.6431,0.85334,-0.36238,0.16759,0.82578,-0.27777,0.7653,1.2511,-0.40653,-0.07735,0.95308,-0.64019,0.75782,1.58963,-0.7691,0.04117,0.79372,-1.4471,0.77315,1.71808,-0.87683,0.06015,0.84315,-1.60433,0.71114,1.69536,-0.91234,0.09987,0.95768,-1.59593,0.69565,1.64958,-0.80471,0.10281,0.97069,-1.47239,0.53352,1.64483,-0.08725,0.22195,1.63379,0.09246,0.52538,2.29963,-0.14836,0.22233,2.29138,0.08983,0.50338,2.89282,0.456,0.22108,2.877,0.48478,0.51209,2.9916,0.47541,0.21685,2.97379,0.50088,0.43593,3.09327,-0.2464,0.24651,3.07641,-0.23482
0.38604,0.52541,-1.24575,0.42557,0.4631,-1.16588,0.44275,0.4676,-1.16614,0.45986,0.47403,-1.16668,0.37156,0.45438,-1.16604,0.35422,0.45231,-1.16541,0.338,0.45073,-1.16563,0.49241,0.50559,-0.62493,0.32061,0.47319,-0.61985,0.42141,0.59273,-1.04619,0.35118,0.5781,-1.04709,0.64306,0.85367,-0.37712,0.16223,0.82358,-0.29848,0.76498,1.24319,-0.43226,-0.12558,0.84972,-0.67649,0.76164,1.58791,-0.69904,0.04053,0.77246,-1.30832,0.77938,1.72021,-0.78935,0.06456,0.77272,-1.4492,0.7196,1.69898,-0.84976,0.10698,0.79453,-1.49332,0.7035,1.65053,-0.73759,0.10775,0.80901,-1.32955,0.53487,1.64872,-0.08974,0.22301,1.6394,0.09481,0.52736,2.30307,-0.13225,0.22489,2.2939,0.17906,0.50779,2.89568,0.48971,0.2275,2.88154,0.68598,0.51746,2.99202,0.50807,0.2222,2.97568,0.71661,0.44895,3.09515,-0.21834,0.25808,3.0777,-0.0244
0.38613,0.5224,-1.19844,0.42567,0.46144,-1.12578,0.44264,0.46604,-1.12594,0.45953,0.47274,-1.12643,0.37182,0.45274,-1.12086,0.35411,0.4508,-1.12011,0.3376,0.44939,-1.12032,0.49214,0.50524,-0.61115,0.32054,0.47294,-0.6162,0.42128,0.58968,-1.01321,0.35114,0.57606,-1.00688,0.64162,0.85329,-0.36948,0.16484,0.82192,-0.25595,0.76496,1.23972,-0.45414,-0.10962,0.87983,-0.67599,0.75957,1.57333,-0.70095,0.04457,0.88317,-1.59116,0.77864,1.69775,-0.84529,0.06634,0.90533,-1.7645,0.72249,1.67554,-0.96623,0.10932,0.90713,-1.73822,0.70593,1.63356,-0.79103,0.1127,0.91623,-1.61184,0.53516,1.64112,-0.09489,0.2253,1.63217,0.09965,0.5288,2.30327,-0.12765,0.226,2.28901,0.22099,0.51141,2.897,0.49449,0.22758,2.87933,0.76172,0.52105,2.99013,0.51315,0.22297,2.96955,0.79757,0.45212,3.08701,-0.21768,0.25832,3.06749,0.0724
0.38582,0.52225,-1.21127,0.42538,0.46141,-1.13885,0.44246,0.46605,-1.13912,0.45941,0.47274,-1.13949,0.37156,0.45252,-1.13615,0.35399,0.45059,-1.13545,0.33741,0.44921,-1.13586,0.49173,0.50524,-0.6276,0.32008,0.473,-0.6177,0.42119,0.58948,-1.02075,0.351,0.57589,-1.01623,0.64143,0.85871,-0.3624,0.15511,0.82221,-0.30598,0.76314,1.25963,-0.4004,-0.08674,1.04082,-0.64704,0.74791,1.60876,-0.72926,0.01674,1.22166,-1.5103,0.76681,1.74207,-0.90576,0.01875,1.31139,-1.69738,0.71048,1.72153,-1.02706,0.06651,1.28074,-1.74751,0.69354,1.67046,-0.82891,0.07203,1.25525,-1.55998,0.52897,1.65282,-0.08498,0.21883,1.63556,0.09002,0.52102,2.31366,-0.12515,0.22024,2.29202,0.05884,0.5071,2.90692,0.49893,0.21897,2.88451,0.48064,0.51554,3.00236,0.51854,0.21507,2.97838,0.49807,0.44689,3.09109,-0.20613,0.24715,3.06783,-0.2489
0.38547,0.52221,-1.1969,0.42507,0.46141,-1.13199,0.44219,0.46603,-1.132,0.4591,0.47272,-1.13244,0.37121,0.4525,-1.12069,0.35363,0.45056,-1.11975,0.33713,0.4492,-1.12004,0.4915,0.50521,-0.59181,0.31977,0.47306,-0.60144,0.42097,0.58946,-1.00958,0.35078,0.57593,-1.00596,0.6408,0.85835,-0.3047,0.15525,0.82148,-0.29588,0.76042,1.25394,-0.35602,-0.08375,1.03168,-0.78089,0.7468,1.5865,-0.71039,0.05837,1.03196,-1.77356,0.76369,1.71124,-0.82027,0.08568,1.03177,-1.96326,0.71176,1.68876,-0.89627,0.12181,1.00113,-1.9277,0.6955,1.64279,-0.75962,0.1216,1.01039,-1.79223,0.53036,1.64949,-0.07481,0.21995,1.63418,0.07944,0.52393,2.31212,-0.18852,0.22768,2.29107,-0.00666,0.5171,2.9076,0.35901,0.23353,2.8855,0.30734,0.52369,3.00271,0.37021,0.23059,2.97925,0.31417,0.46899,3.09184,-0.34217,0.2567,3.06853,-0.41016
0.38533,0.52223,-1.25328,0.42484,0.46126,-1.17334,0.44199,0.46595,-1.17348,0.45886,0.47268,-1.17386,0.37093,0.45242,-1.17338,0.35268,0.45055,-1.1731,0.33574,0.4492,-1.17353,0.49137,0.5052,-0.62874,0.31767,0.47348,-0.64286,0.42091,0.58967,-1.05218,0.34881,0.57652,-1.05612,0.63996,0.85814,-0.33236,0.15478,0.82275,-0.3605,0.76079,1.25369,-0.43763,-0.08153,0.95865,-1.0238,0.73226,1.56612,-0.73355,0.12968,0.73311,-1.9338,0.74259,1.67987,-0.8615,0.18951,0.72205,-2.12347,0.69551,1.65957,-0.91849,0.21891,0.70842,-2.02556,0.68174,1.61857,-0.78592,0.20866,0.73676,-1.928,0.5313,1.65052,-0.07615,0.22375,1.6365,0.08052,0.52462,2.3126,-0.17902,0.23524,2.29144,-0.02386,0.52544,2.90819,0.37322,0.24823,2.88635,0.29742,0.53057,3.00337,0.38735,0.24616,2.97999,0.30652,0.4849,3.09293,-0.31124,0.27465,3.06898,-0.39196
0.38449,0.52354,-1.2476,0.42448,0.46166,-1.16888,0.44177,0.46631,-1.16912,0.45841,0.47296,-1.16947,0.3692,0.45294,-1.16874,0.35022,0.4512,-1.16837,0.33322,0.45003,-1.16872,0.49068,0.50537,-0.62755,0.31368,0.47606,-0.62926,0.4202,0.59158,-1.04531,0.34633,0.57965,-1.0468,0.63805,0.85795,-0.33299,0.14472,0.82409,-0.34206,0.76392,1.25671,-0.4404,-0.081,1.00991,-0.97295,0.73177,1.56956,-0.80339,0.12158,0.78974,-2.03411,0.74017,1.68555,-0.92077,0.16148,0.83615,-2.2359,0.69128,1.66054,-0.96722,0.19569,0.8165,-2.17769,0.67781,1.61855,-0.84263,0.19048,0.83748,-2.04483,0.53198,1.65145,-0.07776,0.22407,1.63878,0.08232,0.5257,2.31507,-0.19623,0.23534,2.29716,0.03706,0.52562,2.91634,0.37869,0.24793,2.89506,0.39759,0.53106,3.0118,0.39375,0.24548,2.98828,0.41061,0.48498,3.09639,-0.32096,0.27461,3.0741,-0.3135
0.38481,0.52327,-1.2004,0.42474,0.46095,-1.12549,0.44193,0.46542,-1.12589,0.45855,0.47192,-1.12617,0.36934,0.45267,-1.13284,0.35029,0.45101,-1.13235,0.33317,0.44994,-1.13284,0.49068,0.50512,-0.62631,0.31365,0.47633,-0.61598,0.42053,0.5916,-1.01454,0.34705,0.5795,-1.02259,0.63786,0.85795,-0.31823,0.14539,0.84234,-0.33198,0.76565,1.26392,-0.34316,0.00891,1.20729,-0.49083,0.73605,1.60042,-0.79558,0.09216,1.42031,-1.31305,0.74635,1.72819,-0.92158,0.08722,1.51997,-1.49995,0.69568,1.71327,-0.98545,0.13088,1.49551,-1.5985,0.68111,1.66347,-0.84173,0.14119,1.45958,-1.3769,0.53923,1.65937,-0.07727,0.23392,1.65302,0.08215,0.5417,2.32264,-0.2003,0.24932,2.31576,0.03402,0.54817,2.92659,0.38257,0.26743,2.91095,0.37958,0.55705,3.02498,0.39969,0.26542,3.00739,0.39042,0.49781,3.10921,-0.30142,0.30319,3.09295,-0.32202
0.38476,0.52327,-1.12508,0.42438,0.46095,-1.04442,0.44151,0.4654,-1.04474,0.45784,0.4718,-1.04498,0.36896,0.45271,-1.04728,0.34968,0.45106,-1.04687,0.33245,0.45,-1.04718,0.48963,0.50494,-0.52764,0.3126,0.47649,-0.52306,0.42047,0.59159,-0.93405,0.34699,0.57938,-0.93711,0.63786,0.85887,-0.27292,0.14604,0.84616,-0.31092,0.76686,1.28198,-0.37876,0.00136,1.13734,-0.85379,0.73335,1.62044,-0.78027,0.11323,1.05488,-1.9072,0.74358,1.7455,-0.88674,0.14648,0.86086,-2.10972,0.69114,1.72546,-0.93363,0.17055,0.96951,-2.06025,0.67736,1.67921,-0.81643,0.15965,0.86951,-1.92029,0.54717,1.66051,-0.07299,0.23803,1.6594,0.0777,0.55395,2.32893,-0.18688,0.25924,2.32514,0.02192,0.55936,2.93422,0.39057,0.27854,2.92343,0.37695,0.56752,3.03066,0.40634,0.27755,3.01749,0.38982,0.51497,3.11527,-0.27477,0.30972,3.103,-0.32463
0.38338,0.52608,-1.13075,0.42305,0.463,-1.0554,0.44041,0.46712,-1.05569,0.45662,0.47314,-1.05597,0.36717,0.45511,-1.0565,0.34782,0.45336,-1.05603,0.3309,0.45225,-1.05635,0.48862,0.5053,-0.53866,0.31223,0.47832,-0.52498,0.41959,0.59468,-0.94324,0.34596,0.5821,-0.94414,0.63772,0.85907,-0.27746,0.14743,0.847,-0.30878,0.7679,1.28132,-0.37984,-0.00266,1.05291,-0.98626,0.73548,1.6168,-0.67305,0.13318,0.75405,-1.97573,0.74828,1.73607,-0.76099,0.18694,0.69478,-2.17751,0.69535,1.71751,-0.79396,0.21814,0.69813,-2.08896,0.67935,1.67428,-0.70064,0.18975,0.73756,-1.97595,0.54796,1.66173,-0.07365,0.23852,1.66055,0.07814,0.55316,2.33285,-0.1818,0.2586,2.32687,0.0442,0.55826,2.93903,0.41719,0.27475,2.92689,0.42453,0.56675,3.03394,0.43698,0.27337,3.02028,0.44148,0.51175,3.12232,-0.25767,0.30694,3.10851,-0.28296
0.38468,0.52592,-1.11393,0.42302,0.46299,-1.04227,0.44032,0.46709,-1.04261,0.45657,0.47307,-1.04301,0.36829,0.45511,-1.04247,0.34963,0.45335,-1.04198,0.33269,0.45224,-1.04224,0.48787,0.50525,-0.54167,0.31315,0.47839,-0.5292,0.41965,0.59465,-0.92761,0.3487,0.5819,-0.92728,0.63654,0.85646,-0.27863,0.15101,0.84712,-0.29444,0.76864,1.27828,-0.36402,0.01338,1.12275,-0.81816,0.74317,1.6124,-0.69884,0.12876,1.013,-1.81901,0.76027,1.7336,-0.7653,0.17472,0.99439,-2.01899,0.70772,1.71371,-0.88335,0.21673,0.94627,-2.00216,0.69074,1.66966,-0.71741,0.18388,0.972,-1.8432,0.55025,1.65775,-0.07065,0.24603,1.65784,0.07515,0.55886,2.33135,-0.19035,0.26817,2.3257,-0.00889,0.56725,2.93897,0.37155,0.29139,2.92589,0.31311,0.57535,3.0339,0.38545,0.29216,3.01934,0.31999,0.52433,3.12103,-0.31142,0.31943,3.10747,-0.39462
0.38728,0.53174,-1.1931,0.42401,0.46731,-1.115,0.44069,0.47081,-1.11538,0.45677,0.47596,-1.11564,0.3703,0.46002,-1.12085,0.35186,0.45753,-1.12025,0.33443,0.45622,-1.12063,0.4878,0.5058,-0.60125,0.31449,0.4805,-0.61598,0.42033,0.59919,-0.9996,0.35259,0.58956,-1.00559,0.63768,0.85661,-0.28171,0.15379,0.86177,-0.35752,0.77167,1.28162,-0.35199,0.04202,1.24888,-0.6676,0.75018,1.61824,-0.8346,0.11817,1.36941,-1.69035,0.76925,1.74092,-0.98551,0.12328,1.43575,-1.95597,0.71546,1.72409,-1.07719,0.16493,1.39177,-1.94546,0.69694,1.67807,-0.88941,0.16181,1.36977,-1.78706,0.55719,1.65921,-0.06406,0.25057,1.66398,0.06914,0.5668,2.33131,-0.18499,0.2767,2.32732,-0.06417,0.58314,2.93898,0.39803,0.30325,2.92863,0.30963,0.59185,3.03503,0.41363,0.30297,3.02481,0.32227,0.53909,3.12114,-0.30368,0.34314,3.10776,-0.42551
0.38676,0.53209,-1.27211,0.42315,0.4687,-1.19183,0.43987,0.47253,-1.19199,0.45597,0.47776,-1.19245,0.37027,0.46024,-1.19644,0.35178,0.45752,-1.19594,0.33464,0.45619,-1.19627,0.48681,0.50632,-0.6594,0.31687,0.4797,-0.66957,0.41936,0.5999,-1.07234,0.35239,0.58951,-1.07835,0.63761,0.8566,-0.39117,0.16147,0.85905,-0.41645,0.76945,1.28025,-0.46824,-0.05073,0.86456,-0.97005,0.75042,1.61923,-0.68146,0.18476,0.63847,-1.60828,0.76974,1.74034,-0.75095,0.2431,0.60628,-1.76732,0.71748,1.72581,-0.78237,0.26139,0.62134,-1.63009,0.69913,1.68064,-0.70644,0.25091,0.64324,-1.59951,0.55643,1.66012,-0.06671,0.24782,1.66465,0.07114,0.56302,2.3315,-0.11437,0.27308,2.32693,0.07864,0.56642,2.93794,0.53819,0.28913,2.92599,0.54368,0.57405,3.03111,0.56622,0.28584,3.01896,0.57345,0.52534,3.12355,-0.12839,0.33327,3.1073,-0.13899
0.3849,0.54149,-1.34649,0.41894,0.47513,-1.27146,0.43613,0.47879,-1.27166,0.45285,0.48329,-1.27203,0.3685,0.46671,-1.2763,0.35138,0.46411,-1.27631,0.33458,0.46271,-1.27675,0.48089,0.50881,-0.74664,0.31697,0.48486,-0.76459,0.41716,0.60654,-1.14478,0.35229,0.60202,-1.15247,0.63596,0.85722,-0.4517,0.16248,0.86318,-0.464,0.76879,1.28347,-0.54963,-0.04959,0.91415,-0.95824,0.74978,1.61971,-0.78579,0.18018,0.70204,-1.61836,0.76739,1.73512,-0.82353,0.23221,0.64028,-1.77414,0.71749,1.72051,-0.85298,0.25017,0.64708,-1.67431,0.69928,1.67694,-0.80847,0.24198,0.67763,-1.61316,0.55611,1.66796,-0.06646,0.25258,1.67639,0.07056,0.56199,2.33442,-0.11998,0.27695,2.32653,-0.06285,0.56533,2.94024,0.49862,0.29325,2.9256,0.29437,0.57274,3.03222,0.5275,0.29243,3.01845,0.30845,0.52811,3.12681,-0.16451,0.33099,3.10699,-0.37775
0.37858,0.59067,-1.62011,0.4105,0.51271,-1.56733,0.4287,0.51606,-1.56738,0.44653,0.51912,-1.56785,0.36017,0.50185,-1.56749,0.34413,0.49851,-1.56746,0.32797,0.49617,-1.56793,0.47337,0.52967,-1.05045,0.3095,0.50628,-1.0428,0.41017,0.64106,-1.4091,0.34531,0.63832,-1.40993,0.63169,0.85784,-0.67914,0.16194,0.8627,-0.66135,0.77254,1.28887,-0.7141,-0.05174,0.88212,-1.06961,0.75026,1.61963,-0.84332,0.20361,0.62448,-1.52594,0.76745,1.73179,-0.86601,0.2697,0.52347,-1.6346,0.71996,1.71645,-0.85645,0.28449,0.55855,-1.50878,0.70195,1.6735,-0.85574,0.272,0.59557,-1.49964,0.55425,1.67722,-0.07071,0.24895,1.68545,0.07421,0.56051,2.33846,-0.06697,0.27388,2.32695,0.06263,0.56321,2.94017,0.60797,0.29243,2.92335,0.50638,0.56932,3.03057,0.64416,0.29149,3.01294,0.53486,0.52582,3.13462,-0.0164,0.32811,3.10725,-0.12704
